Title,Media URL,Destination Link,Description,Pinterest board
"Portland, Oregon - Summer 2025 - 35mm Film Photography #19",https://sjkonfilm.work/assets/images/street/full/IMG_3974.webp,https://sjkonfilm.work/pages/street.html,"Portland, Oregon - Summer 2025 - 35mm Film Photography #19. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Portland, Oregon - Summer 2025 - 35mm Film Photography #20",https://sjkonfilm.work/assets/images/street/full/IMG_3978.webp,https://sjkonfilm.work/pages/street.html,"Portland, Oregon - Summer 2025 - 35mm Film Photography #20. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #4",https://sjkonfilm.work/assets/images/street/full/IMG_4510.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #4. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kyoto, Japan - Autumn 2025 - 35mm Film Photography #2",https://sjkonfilm.work/assets/images/street/full/IMG_4524.webp,https://sjkonfilm.work/pages/street.html,"Kyoto, Japan - Autumn 2025 - 35mm Film Photography #2. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kyoto, Japan - Autumn 2025 - 35mm Film Photography #3",https://sjkonfilm.work/assets/images/street/full/IMG_4535.webp,https://sjkonfilm.work/pages/street.html,"Kyoto, Japan - Autumn 2025 - 35mm Film Photography #3. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kyoto, Japan - Autumn 2025 - 35mm Film Photography #4",https://sjkonfilm.work/assets/images/street/full/IMG_4539.webp,https://sjkonfilm.work/pages/street.html,"Kyoto, Japan - Autumn 2025 - 35mm Film Photography #4. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kinosaki, Japan - Autumn 2025 - 35mm Film Photography",https://sjkonfilm.work/assets/images/street/full/IMG_4545.webp,https://sjkonfilm.work/pages/street.html,"Kinosaki, Japan - Autumn 2025 - 35mm Film Photography. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kinosaki, Japan - Autumn 2025 - 35mm Film Photography #2",https://sjkonfilm.work/assets/images/street/full/IMG_4560.webp,https://sjkonfilm.work/pages/street.html,"Kinosaki, Japan - Autumn 2025 - 35mm Film Photography #2. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kinosaki, Japan - Autumn 2025 - 35mm Film Photography #3",https://sjkonfilm.work/assets/images/street/full/IMG_4563.webp,https://sjkonfilm.work/pages/street.html,"Kinosaki, Japan - Autumn 2025 - 35mm Film Photography #3. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Nikko, Japan - Autumn 2025 - 35mm Film Photography #2",https://sjkonfilm.work/assets/images/street/full/IMG_4593.webp,https://sjkonfilm.work/pages/street.html,"Nikko, Japan - Autumn 2025 - 35mm Film Photography #2. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #5",https://sjkonfilm.work/assets/images/street/full/IMG_4604.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #5. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kawagoe, Japan - Autumn 2025 - 35mm Film Photography #2",https://sjkonfilm.work/assets/images/street/full/IMG_4612.webp,https://sjkonfilm.work/pages/street.html,"Kawagoe, Japan - Autumn 2025 - 35mm Film Photography #2. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Nikko, Japan - Autumn 2025 - 35mm Film Photography #3",https://sjkonfilm.work/assets/images/street/full/IMG_4614.webp,https://sjkonfilm.work/pages/street.html,"Nikko, Japan - Autumn 2025 - 35mm Film Photography #3. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #6",https://sjkonfilm.work/assets/images/street/full/IMG_4646.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #6. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #7",https://sjkonfilm.work/assets/images/street/full/IMG_4660.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #7. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #8",https://sjkonfilm.work/assets/images/street/full/IMG_4694.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #8. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #9",https://sjkonfilm.work/assets/images/street/full/IMG_4711.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #9. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #10",https://sjkonfilm.work/assets/images/street/full/IMG_4713.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #10. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #11",https://sjkonfilm.work/assets/images/street/full/IMG_4720.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #11. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"&quot;Min danske ven&quot; Kyoto, Japan - efterår 2025 - 35mm Film Photography",https://sjkonfilm.work/assets/images/street/full/IMG_4778.webp,https://sjkonfilm.work/pages/street.html,"&quot;Min danske ven&quot; Kyoto, Japan - efterår 2025 - 35mm Film Photography. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #12",https://sjkonfilm.work/assets/images/street/full/IMG_4814.webp,https://sjkonfilm.work/pages/street.html,"Tokyo, Japan - Autumn 2025 - 35mm Film Photography #12. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
"Kawagoe, Japan - Autumn 2025 - 35mm Film Photography #3",https://sjkonfilm.work/assets/images/street/full/IMG_4819.webp,https://sjkonfilm.work/pages/street.html,"Kawagoe, Japan - Autumn 2025 - 35mm Film Photography #3. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
Cuba - Summer 2026 - 35mm Film Photography #21,https://sjkonfilm.work/assets/images/street/full/000000010004.webp,https://sjkonfilm.work/pages/street.html,"Cuba - Summer 2026 - 35mm Film Photography #21. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
Cuba - Summer 2026 - 35mm Film Photography #22,https://sjkonfilm.work/assets/images/street/full/000000010007.webp,https://sjkonfilm.work/pages/street.html,"Cuba - Summer 2026 - 35mm Film Photography #22. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
Cuba - Summer 2026 - 35mm Film Photography #23,https://sjkonfilm.work/assets/images/street/full/000000010008.webp,https://sjkonfilm.work/pages/street.html,"Cuba - Summer 2026 - 35mm Film Photography #23. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
Cuba - Summer 2026 - 35mm Film Photography #24,https://sjkonfilm.work/assets/images/street/full/000000010009.webp,https://sjkonfilm.work/pages/street.html,"Cuba - Summer 2026 - 35mm Film Photography #24. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
Cuba - Summer 2026 - 35mm Film Photography #25,https://sjkonfilm.work/assets/images/street/full/000000010010.webp,https://sjkonfilm.work/pages/street.html,"Cuba - Summer 2026 - 35mm Film Photography #25. Shot on analog 35mm / 120 film by Sawyer Knox in Portland, Oregon. Instagram: @sawyer.j.knox | Portfolio & prints: https://sjkonfilm.work",35mm Street Photography
